Date,AXJOA,SPXTR
18-Jun-2002,"16,709.80",1472.25
17-Jun-2002,"16,647.60",1470.84
14-Jun-2002,"16,619.80",1429.78
13-Jun-2002,"16,717.70",1433.01
12-Jun-2002,"16,790.00",1448.16
11-Jun-2002,"16,788.40",1438.47
07-Jun-2002,"16,860.60",1458.21
06-Jun-2002,"16,838.00",1460.5
05-Jun-2002,"16,852.40",1489.88
04-Jun-2002,"16,836.40",1476.28
03-Jun-2002,"16,979.60",1476.26
31-May-2002,"16,953.60",1513.77
30-May-2002,"17,018.10",1510.25
29-May-2002,"16,988.40",1514.33
28-May-2002,"17,011.80",1523.89
27-May-2002,"16,990.40",#N/A
24-May-2002,"17,017.00",1537.02
23-May-2002,"16,948.80",1555.82
22-May-2002,"17,030.40",1540.12
21-May-2002,"16,965.60",1531.32
20-May-2002,"17,046.30",1548.31
17-May-2002,"17,143.00",1569.17
16-May-2002,"17,041.40",1556.93
15-May-2002,"16,944.80",1546.73
14-May-2002,"16,634.40",1555.04
13-May-2002,"16,575.20",1522.8
10-May-2002,"16,717.80",1494.87
09-May-2002,"16,756.20",1520.39
08-May-2002,"16,763.00",1542.53
07-May-2002,"16,688.40",1486.57
06-May-2002,"16,790.80",1491.05
03-May-2002,"16,891.60",1520.44
02-May-2002,"16,872.90",1536.16
01-May-2002,"16,863.30",1538.65
30-Apr-2002,"16,811.20",1525
29-Apr-2002,"16,825.30",1508.75
26-Apr-2002,"16,957.20",1524.08
24-Apr-2002,"16,928.30",1547.74
23-Apr-2002,"17,080.50",1558.79
22-Apr-2002,"17,129.50",1568.52
19-Apr-2002,"17,098.20",1593.07
18-Apr-2002,"17,091.70",1592.08
17-Apr-2002,"17,060.90",1594.32
16-Apr-2002,"16,986.60",1597.48
15-Apr-2002,"16,893.30",1560.92
12-Apr-2002,"16,825.50",1572.89
11-Apr-2002,"16,889.60",1562.52
10-Apr-2002,"16,939.40",1600.36
09-Apr-2002,"16,869.10",1582.36
08-Apr-2002,"16,997.30",1592.88
05-Apr-2002,"16,998.00",1588.88
04-Apr-2002,"16,910.30",1593.96
03-Apr-2002,"16,933.40",1592.6
02-Apr-2002,"16,980.30",1608.39
28-Mar-2002,"17,117.50",1623.43
27-Mar-2002,"17,099.90",1619.45
26-Mar-2002,"16,960.80",1610.81
25-Mar-2002,"17,159.50",1601.21
22-Mar-2002,"17,203.70",1625.02
21-Mar-2002,"17,197.30",1631.93
20-Mar-2002,"17,351.40",1629.43
19-Mar-2002,"17,315.90",1655.44
18-Mar-2002,"17,277.40",1648.73
15-Mar-2002,"17,025.50",1649.56
14-Mar-2002,"17,246.20",1631
13-Mar-2002,"17,236.50",1632.46
12-Mar-2002,"17,297.30",1648.28
11-Mar-2002,"17,370.00",1652.04
08-Mar-2002,"17,411.80",1646.44
07-Mar-2002,"17,467.50",1636.86
06-Mar-2002,"17,234.90",1644.2
05-Mar-2002,"17,143.00",1620.37
04-Mar-2002,"17,082.60",1631.25
01-Mar-2002,"17,024.20",1600.02
28-Feb-2002,"17,007.00",1564.59
27-Feb-2002,"16,998.80",1569.01
26-Feb-2002,"17,104.60",1567.65
25-Feb-2002,"17,043.10",1567.59
22-Feb-2002,"17,037.20",1539.91
21-Feb-2002,"17,098.20",1527.34
20-Feb-2002,"17,114.50",1551.37
19-Feb-2002,"17,277.30",1530.58
18-Feb-2002,"17,268.90",#N/A
15-Feb-2002,"17,301.40",1559.98
14-Feb-2002,"17,334.50",1577.29
13-Feb-2002,"17,272.90",1580.03
12-Feb-2002,"17,304.80",1563.95
11-Feb-2002,"17,281.80",1570.21
08-Feb-2002,"17,146.40",1547.94
07-Feb-2002,"16,965.30",1525.26
06-Feb-2002,"17,014.80",1529.67
05-Feb-2002,"17,149.00",1538.7
04-Feb-2002,"17,221.40",1544.89
01-Feb-2002,"17,115.20",1584.06
31-Jan-2002,"17,208.20",1595.35
30-Jan-2002,"17,055.80",1571.69
29-Jan-2002,"17,152.30",1553.23
25-Jan-2002,"17,099.50",1599.14
24-Jan-2002,"17,041.70",1597.55
23-Jan-2002,"16,998.30",1591.94
22-Jan-2002,"16,995.40",1579.41
21-Jan-2002,"16,890.30",#N/A
18-Jan-2002,"16,824.30",1591.08
17-Jan-2002,"16,854.60",1607.02
16-Jan-2002,"17,016.70",1591.04
15-Jan-2002,"16,919.70",1617.18
14-Jan-2002,"16,925.00",1606.2
11-Jan-2002,"16,976.30",1616.35
10-Jan-2002,"16,934.00",1631.72
09-Jan-2002,"16,950.70",1629.7
08-Jan-2002,"17,002.80",1637.48
07-Jan-2002,"17,121.80",1642.95
04-Jan-2002,"17,066.10",1653.69
03-Jan-2002,"16,986.20",1643.48
02-Jan-2002,"17,115.50",1628.51
31-Dec-2001,"16,999.60",1618.98
28-Dec-2001,"17,023.40",1637.23
27-Dec-2001,"16,976.20",1631.69
24-Dec-2001,"16,839.30",1613.6
21-Dec-2001,"16,761.90",1613.94
20-Dec-2001,"16,592.90",1606.92
19-Dec-2001,"16,494.20",1620.27
18-Dec-2001,"16,476.30",1610.83
17-Dec-2001,"16,322.90",1598.74
14-Dec-2001,"16,328.90",1582.81
13-Dec-2001,"16,435.10",1577.58
12-Dec-2001,"16,482.80",1602.45
11-Dec-2001,"16,668.70",1601.76
10-Dec-2001,"16,674.00",1606.23
07-Dec-2001,"16,729.00",1632.1
06-Dec-2001,"16,634.50",1644.48
05-Dec-2001,"16,609.90",1649
04-Dec-2001,"16,494.00",1612.46
03-Dec-2001,"16,515.80",1591.48
30-Nov-2001,"16,558.50",1604.92
29-Nov-2001,"16,518.00",1605.99
28-Nov-2001,"16,635.70",1589.37
27-Nov-2001,"16,648.70",1618.62
26-Nov-2001,"16,610.00",1629.76
23-Nov-2001,"16,524.80",1619.78
22-Nov-2001,"16,481.70",#N/A
21-Nov-2001,"16,527.00",1601.02
20-Nov-2001,"16,610.00",1608.9
19-Nov-2001,"16,504.90",1620.66
16-Nov-2001,"16,429.80",1603.17
15-Nov-2001,"16,539.50",1608.09
14-Nov-2001,"16,500.50",1606.64
13-Nov-2001,"16,277.70",1603.27
12-Nov-2001,"16,345.40",1573.82
09-Nov-2001,"16,236.70",1576.61
08-Nov-2001,"16,154.10",1574.09
07-Nov-2001,"16,071.20",1570.16
06-Nov-2001,"16,231.60",1573.93
05-Nov-2001,"15,938.50",1551.39
02-Nov-2001,"16,008.30",1529.35
01-Nov-2001,"16,051.10",1524.96
31-Oct-2001,"16,039.80",1490.58
30-Oct-2001,"16,055.20",1490.44
29-Oct-2001,"16,071.90",1516.39
26-Oct-2001,"16,170.90",1553.26
25-Oct-2001,"16,062.40",1546.9
24-Oct-2001,"16,016.50",1525.96
23-Oct-2001,"15,854.70",1525.35
22-Oct-2001,"15,690.60",1532.55
19-Oct-2001,"15,667.70",1509.46
18-Oct-2001,"15,787.10",1502.61
17-Oct-2001,"15,975.70",1514.5
16-Oct-2001,"15,841.80",1543.15
15-Oct-2001,"15,783.90",1532.52
12-Oct-2001,"15,912.20",1534.86
11-Oct-2001,"15,784.20",1542.98
10-Oct-2001,"15,474.20",1519.77
09-Oct-2001,"15,553.20",1485.63
08-Oct-2001,"15,487.70",1493.54
05-Oct-2001,"15,680.40",1506.11
04-Oct-2001,"15,436.30",1503.31
03-Oct-2001,"15,412.80",1507.03
02-Oct-2001,"15,477.10",1477.29
01-Oct-2001,"15,270.70",1459.33
28-Sep-2001,"15,027.40",1462.69
27-Sep-2001,"14,786.30",1431.29
26-Sep-2001,"14,738.70",1415.01
25-Sep-2001,"14,596.30",1421.91
24-Sep-2001,"14,407.60",1409.5
21-Sep-2001,"14,483.80",1356.61
20-Sep-2001,"14,685.10",1382.93
19-Sep-2001,"14,940.10",1427.25
18-Sep-2001,"14,818.00",1450.54
17-Sep-2001,"14,548.00",1459
14-Sep-2001,"15,239.40",1533.98
13-Sep-2001,"15,363.80",1533.98
12-Sep-2001,"15,273.30",1533.98
11-Sep-2001,"15,928.90",1533.98
10-Sep-2001,"15,930.90",1533.98
07-Sep-2001,"15,883.50",1524.47
06-Sep-2001,"16,028.00",1553.41
05-Sep-2001,"16,141.60",1588.93
04-Sep-2001,"16,132.00",1590.29
03-Sep-2001,"16,063.00",#N/A
31-Aug-2001,"16,061.60",1591.18
30-Aug-2001,"16,296.20",1584.77
29-Aug-2001,"16,416.50",1612.05
